Data;Compradora;Valor;Quantidade;Vendedora;Agressor;Total (USD);Agente Agressor;Núm;Var
10:13:03.708;Ideal;2.507,80;1;BTG;Comprador;;;;
10:13:02.997;Ideal;2.507,40;1;BTG;Comprador;;;;
10:13:02.996;Ideal;2.507,50;1;BTG;Vendedor;;;;
10:13:02.150;Ideal;2.507,10;1;UBS;Vendedor;;;;
10:13:00.186;Ideal;2.505,80;1;BTG;Vendedor;;;;
10:13:00.186;BTG;2.505,90;1;UBS;Comprador;;;;
10:12:55.504;Agora;2.505,20;1;BTG;Comprador;;;;
10:12:55.503;Agora;2.504,90;6;UBS;Comprador;;;;
10:12:55.503;Agora;2.504,90;1;BTG;Comprador;;;;
10:12:55.503;Ideal;2.504,80;1;BTG;Comprador;;;;
10:11:41.296;BTG;2.502,40;1;ABN;Vendedor;;;;
10:11:41.296;BTG;2.502,50;1;ABN;Vendedor;;;;
10:11:22.960;BGC Liquidez;2.503,70;1;ABN;Vendedor;;;;
10:11:16.362;Ideal;2.504,10;1;BTG;Comprador;;;;
10:11:08.947;BGC Liquidez;2.504,40;1;Ideal;Vendedor;;;;
10:10:33.158;Ideal;2.502,70;1;BTG;Comprador;;;;
10:10:32.516;BGC Liquidez;2.502,40;1;Ideal;Vendedor;;;;
10:09:44.780;Ideal;2.498,80;1;BTG;Comprador;;;;
10:09:10.393;BGC Liquidez;2.495,40;1;ABN;Vendedor;;;;
10:08:47.906;BTG;2.494,80;1;Ideal;Vendedor;;;;
10:08:47.905;Ideal;2.494,70;1;BTG;Comprador;;;;
10:08:40.707;BTG;2.493,50;1;Ideal;Vendedor;;;;
10:08:40.707;BTG;2.493,80;2;Ideal;Vendedor;;;;
10:08:40.707;BTG;2.493,90;1;Ideal;Vendedor;;;;
10:08:40.706;Ideal;2.493,80;5;Ideal;Comprador;;;;
10:08:40.686;BTG;2.494,40;1;Ideal;Vendedor;;;;
10:08:40.647;BGC Liquidez;2.495,10;1;Ideal;Vendedor;;;;
10:08:39.045;BGC Liquidez;2.495,70;1;ABN;Vendedor;;;;
10:08:37.773;BTG;2.496,30;1;Agora;Vendedor;;;;
10:08:37.772;BTG;2.496,40;1;Agora;Vendedor;;;;
10:08:37.772;BGC Liquidez;2.496,50;1;Agora;Vendedor;;;;
10:08:32.185;UBS;2.497,10;5;ABN;Comprador;;;;
10:08:31.947;BTG;2.496,60;1;Ideal;Vendedor;;;;
10:08:31.078;BTG;2.495,20;1;Ideal;Vendedor;;;;
10:08:30.889;UBS;2.495,40;10;ABN;Vendedor;;;;
10:08:30.577;UBS;2.495,60;1;Agora;Vendedor;;;;
10:08:30.577;UBS;2.495,60;1;Agora;Vendedor;;;;
10:08:28.966;UBS;2.495,90;4;ABN;Comprador;;;;
10:08:28.966;UBS;2.495,80;2;BTG;Comprador;;;;
10:08:28.966;Ideal;2.495,80;1;BTG;Comprador;;;;
10:08:28.965;Ideal;2.495,40;1;BTG;Comprador;;;;
10:08:28.953;Ideal;2.495,90;1;UBS;Comprador;;;;
10:08:28.953;Ideal;2.495,90;9;UBS;Comprador;;;;
10:08:28.953;Ideal;2.495,90;1;BTG;Comprador;;;;
10:08:28.951;Agora;2.495,80;1;BTG;Comprador;;;;
10:08:28.951;Agora;2.495,70;1;BTG;Comprador;;;;
10:08:28.951;UBS;2.494,50;10;BTG;Vendedor;;;;
10:08:28.950;ABN;2.494,80;2;BTG;Comprador;;;;
10:08:28.950;Agora;2.494,80;1;BTG;Comprador;;;;
10:08:28.936;BGC Liquidez;2.495,20;1;ABN;Vendedor;;;;
10:08:28.935;BTG;2.495,50;1;Ideal;Vendedor;;;;
10:08:28.935;BTG;2.495,60;1;Ideal;Vendedor;;;;
10:08:28.143;BGC Liquidez;2.496,10;1;Ideal;Vendedor;;;;
10:08:23.935;BGC Liquidez;2.496,10;1;Ideal;Vendedor;;;;
10:08:16.077;BGC Liquidez;2.495,70;1;Ideal;Vendedor;;;;
10:08:15.644;BTG;2.495,50;1;Ideal;Vendedor;;;;
10:08:15.643;BTG;2.495,60;1;Ideal;Vendedor;;;;
10:08:15.583;BTG;2.495,80;1;Ideal;Vendedor;;;;
10:08:15.568;BGC Liquidez;2.496,20;1;Ideal;Vendedor;;;;
10:08:13.334;BGC Liquidez;2.496,40;1;Ideal;Vendedor;;;;
10:08:10.465;BGC Liquidez;2.496,70;1;Ideal;Vendedor;;;;
10:08:09.606;BTG;2.496,70;1;Ideal;Vendedor;;;;
10:08:09.597;Ideal;2.497,60;1;BTG;Vendedor;;;;
10:08:09.597;Ideal;2.497,60;1;BTG;Comprador;;;;
10:08:09.595;BTG;2.497,10;1;ABN;Vendedor;;;;
10:08:09.593;BGC Liquidez;2.497,90;1;ABN;Vendedor;;;;
10:08:08.768;BGC Liquidez;2.498,10;1;ABN;Vendedor;;;;
10:08:06.041;Ideal;2.498,00;1;BTG;Comprador;;;;
10:08:05.801;BGC Liquidez;2.498,00;1;Agora;Vendedor;;;;
10:08:05.708;Ideal;2.498,10;1;BTG;Comprador;;;;
10:08:05.642;UBS;2.497,20;1;Ideal;Comprador;;;;
10:08:05.642;UBS;2.497,20;1;Ideal;Vendedor;;;;
10:08:05.637;Ideal;2.498,20;1;BTG;Comprador;;;;
10:08:05.637;BTG;2.497,40;1;ABN;Vendedor;;;;
10:08:05.454;BGC Liquidez;2.498,80;1;Ideal;Vendedor;;;;
10:08:05.184;BGC Liquidez;2.499,10;1;Ideal;Vendedor;;;;
10:08:02.829;Ideal;2.499,50;1;BTG;Comprador;;;;
10:08:02.733;UBS;2.499,00;9;ABN;Vendedor;;;;
10:08:02.733;BTG;2.499,00;1;ABN;Vendedor;;;;
10:08:02.732;BTG;2.499,30;1;Agora;Vendedor;;;;
10:08:02.732;BTG;2.499,40;1;ABN;Vendedor;;;;
10:08:02.731;BGC Liquidez;2.499,80;1;ABN;Vendedor;;;;
10:08:01.603;BGC Liquidez;2.499,60;1;ABN;Vendedor;;;;
10:08:01.171;Ideal;2.500,10;3;Genial;Comprador;;;;
10:08:01.171;Ideal;2.500,10;1;Genial;Comprador;;;;
10:08:01.171;Ideal;2.500,10;1;Genial;Comprador;;;;
10:07:55.132;Ideal;2.499,60;1;BTG;Comprador;;;;
10:07:52.005;BGC Liquidez;2.498,10;1;ABN;Vendedor;;;;
10:07:51.726;BGC Liquidez;2.498,50;1;Ideal;Vendedor;;;;
10:07:48.635;BTG;2.498,70;1;Ideal;Vendedor;;;;
10:07:45.194;BGC Liquidez;2.497,90;1;ABN;Vendedor;;;;
10:07:44.454;BGC Liquidez;2.497,90;1;ABN;Vendedor;;;;
10:07:44.142;BGC Liquidez;2.497,90;1;ABN;Vendedor;;;;
10:07:43.866;BGC Liquidez;2.497,90;1;ABN;Vendedor;;;;
10:07:43.585;BGC Liquidez;2.497,90;1;ABN;Vendedor;;;;
10:07:43.301;BGC Liquidez;2.497,90;1;ABN;Vendedor;;;;
10:07:42.983;BGC Liquidez;2.498,30;1;ABN;Vendedor;;;;
10:07:41.793;BGC Liquidez;2.498,20;1;Ideal;Vendedor;;;;
10:07:41.520;BGC Liquidez;2.498,20;1;ABN;Vendedor;;;;
10:07:41.126;BGC Liquidez;2.498,20;1;ABN;Vendedor;;;;
10:07:39.848;BGC Liquidez;2.498,60;1;ABN;Vendedor;;;;
10:07:39.467;BGC Liquidez;2.498,60;1;ABN;Vendedor;;;;
10:07:35.907;BGC Liquidez;2.498,40;1;Ideal;Vendedor;;;;
10:07:35.232;BGC Liquidez;2.498,90;1;Ideal;Vendedor;;;;
10:07:34.283;BGC Liquidez;2.499,00;1;Ideal;Vendedor;;;;
10:07:34.180;BTG;2.498,80;1;ABN;Vendedor;;;;
10:07:34.003;BGC Liquidez;2.499,00;1;ABN;Vendedor;;;;
10:07:33.703;BGC Liquidez;2.499,00;1;ABN;Vendedor;;;;
10:07:33.428;BGC Liquidez;2.499,00;1;ABN;Vendedor;;;;
10:07:33.036;BGC Liquidez;2.499,00;1;ABN;Vendedor;;;;
10:07:32.745;BGC Liquidez;2.499,00;1;ABN;Vendedor;;;;
10:07:32.408;BGC Liquidez;2.499,00;1;ABN;Vendedor;;;;
10:07:32.100;BGC Liquidez;2.499,00;1;ABN;Vendedor;;;;
10:07:31.710;BGC Liquidez;2.499,40;1;Ideal;Vendedor;;;;
10:07:31.441;BGC Liquidez;2.499,50;1;ABN;Vendedor;;;;
10:07:31.134;BGC Liquidez;2.499,50;1;ABN;Vendedor;;;;
10:07:27.240;BGC Liquidez;2.499,50;1;Ideal;Vendedor;;;;
10:07:26.971;BGC Liquidez;2.499,60;1;ABN;Vendedor;;;;
10:07:26.056;BGC Liquidez;2.499,40;1;ABN;Vendedor;;;;
10:07:22.688;BGC Liquidez;2.499,70;1;ABN;Vendedor;;;;
10:07:15.213;UBS;2.499,20;10;ABN;Vendedor;;;;
10:07:13.549;BGC Liquidez;2.499,00;1;ABN;Vendedor;;;;
10:07:13.098;BGC Liquidez;2.499,00;1;ABN;Vendedor;;;;
10:07:12.274;BTG;2.498,90;1;ABN;Vendedor;;;;
10:07:12.274;BGC Liquidez;2.499,10;1;ABN;Vendedor;;;;
10:07:11.090;BGC Liquidez;2.499,10;1;ABN;Vendedor;;;;
10:07:10.319;BGC Liquidez;2.499,10;1;ABN;Vendedor;;;;
10:07:10.037;BGC Liquidez;2.499,20;1;ABN;Vendedor;;;;
10:07:06.068;BGC Liquidez;2.499,10;1;ABN;Vendedor;;;;
10:07:05.536;BGC Liquidez;2.499,20;1;ABN;Vendedor;;;;
10:07:00.239;BGC Liquidez;2.498,40;1;Ideal;Vendedor;;;;
10:06:59.862;BGC Liquidez;2.498,80;1;ABN;Vendedor;;;;
10:06:55.800;BGC Liquidez;2.498,90;1;ABN;Vendedor;;;;
10:06:55.429;BGC Liquidez;2.498,90;1;ABN;Vendedor;;;;
10:06:54.885;BGC Liquidez;2.498,90;1;ABN;Vendedor;;;;
10:06:54.399;BGC Liquidez;2.498,90;1;ABN;Vendedor;;;;
10:06:51.463;BGC Liquidez;2.498,90;1;ABN;Vendedor;;;;
10:06:51.094;BGC Liquidez;2.498,90;1;ABN;Vendedor;;;;
10:06:50.603;BGC Liquidez;2.498,80;1;Ideal;Vendedor;;;;
10:06:48.052;BTG;2.498,00;2;ABN;Vendedor;;;;
10:06:45.464;BGC Liquidez;2.497,70;1;Ideal;Vendedor;;;;
10:06:45.077;BGC Liquidez;2.498,00;1;ABN;Vendedor;;;;
10:06:44.769;BGC Liquidez;2.498,10;1;ABN;Vendedor;;;;
10:06:44.182;BGC Liquidez;2.497,90;1;ABN;Vendedor;;;;
10:06:42.945;Ideal;2.498,40;1;BTG;Comprador;;;;
10:06:42.924;ABN;2.498,30;1;BTG;Comprador;;;;
10:06:42.923;BTG;2.498,30;1;ABN;Vendedor;;;;
10:06:42.883;BGC Liquidez;2.498,80;1;ABN;Vendedor;;;;
10:06:38.959;BGC Liquidez;2.498,90;1;Genial;Vendedor;;;;
10:06:38.647;BGC Liquidez;2.498,90;1;ABN;Vendedor;;;;
10:06:38.374;BGC Liquidez;2.499,00;1;ABN;Vendedor;;;;
10:06:37.744;BGC Liquidez;2.499,10;1;ABN;Vendedor;;;;
10:06:36.478;Genial;2.499,70;1;ABN;Comprador;;;;
10:06:34.571;Ideal;2.498,50;1;BTG;Comprador;;;;
10:06:34.565;Ideal;2.498,30;1;BTG;Comprador;;;;
10:06:34.561;BTG;2.498,40;2;Ideal;Vendedor;;;;
10:06:34.560;Ideal;2.498,50;1;BTG;Comprador;;;;
10:06:34.557;BTG;2.498,20;2;Agora;Vendedor;;;;
10:06:34.557;BTG;2.498,30;1;ABN;Vendedor;;;;
10:06:34.557;BGC Liquidez;2.498,30;1;ABN;Vendedor;;;;
10:06:33.914;BGC Liquidez;2.498,80;1;ABN;Vendedor;;;;
10:06:33.914;BTG;2.498,80;1;Ideal;Vendedor;;;;
10:06:33.056;BGC Liquidez;2.498,70;1;Ideal;Vendedor;;;;
10:06:32.832;Ideal;2.499,20;1;BTG;Comprador;;;;
10:06:32.244;BGC Liquidez;2.498,60;1;Ideal;Vendedor;;;;
10:06:32.244;BTG;2.498,60;1;Ideal;Vendedor;;;;
10:06:31.834;BGC Liquidez;2.498,60;1;Ideal;Vendedor;;;;
10:06:31.562;BGC Liquidez;2.498,70;1;Ideal;Vendedor;;;;
10:06:31.140;ABN;2.499,00;2;Agora;Comprador;;;;
10:06:30.807;Ideal;2.498,90;1;Agora;Comprador;;;;
10:06:30.806;Ideal;2.498,90;1;Agora;Comprador;;;;
10:06:30.804;ABN;2.498,80;1;Agora;Comprador;;;;
10:06:30.803;Ideal;2.498,80;1;Agora;Comprador;;;;
10:06:30.803;Ideal;2.498,60;1;UBS;Comprador;;;;
10:06:30.336;BGC Liquidez;2.498,20;1;Ideal;Vendedor;;;;
10:06:30.040;Ideal;2.498,40;1;UBS;Comprador;;;;
10:06:29.950;Agora;2.498,20;2;Ideal;Vendedor;;;;
10:06:29.950;BTG;2.498,20;2;Ideal;Vendedor;;;;
10:06:29.948;BGC Liquidez;2.498,70;1;Ideal;Vendedor;;;;
10:06:29.612;BGC Liquidez;2.499,00;1;ABN;Vendedor;;;;
10:06:28.401;BGC Liquidez;2.498,80;1;Ideal;Vendedor;;;;
10:06:26.865;Agora;2.499,20;2;Agora;Vendedor;;;;
10:06:26.865;BTG;2.499,30;1;Ideal;Vendedor;;;;
10:06:26.865;Agora;2.499,30;2;Ideal;Vendedor;;;;
10:06:26.714;BGC Liquidez;2.499,90;1;ABN;Vendedor;;;;
10:06:26.247;BGC Liquidez;2.499,60;1;UBS;Vendedor;;;;
10:06:25.632;BGC Liquidez;2.499,40;1;Ideal;Vendedor;;;;
10:06:25.350;BGC Liquidez;2.499,90;1;Agora;Vendedor;;;;
10:06:24.065;BTG;2.499,40;1;Ideal;Vendedor;;;;
10:06:24.010;BGC Liquidez;2.499,90;1;Ideal;Vendedor;;;;
10:06:23.810;Agora;2.499,90;1;UBS;Comprador;;;;
10:06:23.810;Agora;2.499,90;1;UBS;Comprador;;;;
10:06:23.651;BGC Liquidez;2.499,80;1;Ideal;Vendedor;;;;
10:06:23.597;Ideal;2.499,70;1;UBS;Vendedor;;;;
10:06:23.597;Ideal;2.499,70;7;UBS;Vendedor;;;;
10:06:23.597;Agora;2.499,70;2;UBS;Vendedor;;;;
10:06:23.383;BGC Liquidez;2.500,10;1;UBS;Vendedor;;;;
10:06:23.108;BGC Liquidez;2.500,10;1;UBS;Vendedor;;;;
10:06:22.840;BGC Liquidez;2.500,10;1;UBS;Vendedor;;;;
10:06:22.571;BGC Liquidez;2.500,00;1;UBS;Vendedor;;;;
10:06:22.298;BGC Liquidez;2.500,20;1;UBS;Vendedor;;;;
10:06:22.029;BGC Liquidez;2.500,40;1;UBS;Comprador;;;;
10:06:21.986;Ideal;2.500,20;1;UBS;Vendedor;;;;
10:06:21.985;Ideal;2.500,20;1;UBS;Comprador;;;;
10:06:21.545;BGC Liquidez;2.500,00;1;UBS;Vendedor;;;;
10:06:21.273;BGC Liquidez;2.500,10;1;UBS;Vendedor;;;;
10:06:21.004;BGC Liquidez;2.500,60;1;ABN;Vendedor;;;;
10:06:20.733;Ideal;2.500,10;2;Agora;Comprador;;;;
10:06:20.733;Ideal;2.500,10;10;UBS;Comprador;;;;
10:06:20.561;BGC Liquidez;2.500,00;1;UBS;Vendedor;;;;
10:06:20.293;BGC Liquidez;2.500,00;1;UBS;Vendedor;;;;
10:06:20.024;BGC Liquidez;2.500,00;1;ABN;Vendedor;;;;
10:06:19.435;BGC Liquidez;2.500,30;1;ABN;Vendedor;;;;
10:06:18.078;BGC Liquidez;2.500,80;1;ABN;Vendedor;;;;
10:06:17.303;UBS;2.501,90;10;ABN;Vendedor;;;;
10:06:17.127;UBS;2.501,90;2;Agora;Comprador;;;;
10:06:17.127;UBS;2.501,90;8;ABN;Comprador;;;;
10:06:17.127;UBS;2.501,90;2;ABN;Comprador;;;;
10:06:16.888;UBS;2.501,60;10;ABN;Vendedor;;;;
10:06:14.778;UBS;2.501,30;1;Agora;Vendedor;;;;
10:06:14.778;UBS;2.501,30;1;Agora;Vendedor;;;;
10:06:14.154;BTG;2.500,70;1;Ideal;Vendedor;;;;
10:06:14.154;BTG;2.500,80;1;Ideal;Vendedor;;;;
10:06:14.145;BGC Liquidez;2.501,00;1;Ideal;Vendedor;;;;
10:06:13.228;BGC Liquidez;2.501,40;1;Ideal;Vendedor;;;;
10:06:12.958;BGC Liquidez;2.501,40;1;Ideal;Vendedor;;;;
10:06:12.690;BGC Liquidez;2.501,20;1;Ideal;Vendedor;;;;
10:06:12.422;Agora;2.501,10;2;Ideal;Vendedor;;;;
10:06:12.422;BGC Liquidez;2.501,10;1;Ideal;Vendedor;;;;
10:06:12.153;BGC Liquidez;2.501,30;1;Ideal;Vendedor;;;;
10:06:11.884;BGC Liquidez;2.501,30;1;Ideal;Vendedor;;;;
10:06:11.611;BGC Liquidez;2.501,20;1;Ideal;Vendedor;;;;
10:06:11.457;Agora;2.501,40;1;BTG;Comprador;;;;
10:06:11.457;Agora;2.501,40;2;Agora;Comprador;;;;
10:06:11.457;Agora;2.501,30;1;BTG;Comprador;;;;
10:06:11.457;Agora;2.501,30;2;Agora;Comprador;;;;
10:06:11.457;Agora;2.501,20;1;BTG;Comprador;;;;
10:06:11.457;Agora;2.501,20;2;Agora;Comprador;;;;
10:06:11.447;Agora;2.501,00;1;BTG;Comprador;;;;
10:06:11.447;Agora;2.501,00;10;UBS;Comprador;;;;
10:06:11.447;Agora;2.501,00;1;Agora;Comprador;;;;
10:06:11.447;Agora;2.500,90;1;BTG;Comprador;;;;
10:06:11.438;Agora;2.500,70;1;BTG;Comprador;;;;
10:06:11.438;Agora;2.500,60;1;BTG;Comprador;;;;
10:06:11.405;Agora;2.499,40;2;ABN;Vendedor;;;;
10:06:11.405;BTG;2.499,40;1;ABN;Vendedor;;;;
10:06:11.405;Agora;2.499,50;2;ABN;Vendedor;;;;
10:06:11.405;BTG;2.499,60;1;ABN;Vendedor;;;;
10:06:11.405;BTG;2.499,60;1;ABN;Vendedor;;;;
10:06:11.395;Agora;2.499,50;2;ABN;Vendedor;;;;
10:06:11.395;BTG;2.499,50;1;ABN;Vendedor;;;;
10:06:11.395;BTG;2.499,50;2;ABN;Vendedor;;;;
10:06:11.395;Agora;2.501,00;1;Agora;Comprador;;;;
10:06:11.395;Ideal;2.500,80;10;UBS;Comprador;;;;
10:06:11.394;BTG;2.500,60;1;ABN;Comprador;;;;
10:06:11.394;BTG;2.501,20;1;Agora;Comprador;;;;
10:06:11.394;BTG;2.501,20;1;BTG;Comprador;;;;
10:06:11.394;BTG;2.500,70;1;BTG;Comprador;;;;
10:06:11.393;Agora;2.501,10;2;Agora;Comprador;;;;
10:06:11.393;Agora;2.501,10;1;BTG;Comprador;;;;
10:06:11.393;Agora;2.501,00;2;Agora;Comprador;;;;
10:06:11.393;Agora;2.501,00;1;BTG;Comprador;;;;
10:06:11.393;Agora;2.500,90;1;BTG;Comprador;;;;
10:06:11.391;UBS;2.495,90;5;Ideal;Vendedor;;;;
10:06:11.391;Ideal;2.486,50;10;UBS;Comprador;;;;
10:06:11.319;Agora;2.500,50;9;Ideal;Vendedor;;;;
10:06:11.319;Agora;2.500,40;1;BTG;Comprador;;;;
10:06:11.315;ABN;2.499,10;1;BTG;Vendedor;;;;
10:06:11.314;ABN;2.499,80;9;UBS;Vendedor;;;;
10:06:11.313;ABN;2.499,80;1;UBS;Vendedor;;;;
10:06:11.313;ABN;2.499,90;10;UBS;Vendedor;;;;
10:06:11.313;BTG;2.499,90;1;UBS;Vendedor;;;;
10:06:11.300;Ideal;2.497,40;10;UBS;Comprador;;;;
10:06:11.298;Ideal;2.479,00;1;BTG;Vendedor;;;;
10:06:11.298;UBS;2.479,00;1;BTG;Comprador;;;;
10:06:11.297;UBS;2.499,90;3;Ideal;Vendedor;;;;
10:06:11.294;BTG;2.500,60;1;Ideal;Vendedor;;;;
10:06:11.290;BGC Liquidez;2.501,60;1;ABN;Vendedor;;;;
10:06:09.429;BGC Liquidez;2.502,40;1;ABN;Vendedor;;;;
10:06:08.471;BGC Liquidez;2.502,40;1;ABN;Vendedor;;;;
10:06:08.169;BGC Liquidez;2.503,00;1;Agora;Vendedor;;;;
10:06:07.495;BGC Liquidez;2.503,30;1;Agora;Vendedor;;;;
10:06:02.682;BGC Liquidez;2.503,20;1;ABN;Vendedor;;;;
10:06:01.916;BGC Liquidez;2.503,90;1;ABN;Vendedor;;;;
10:06:00.844;BGC Liquidez;2.504,30;1;Ideal;Vendedor;;;;
10:05:51.451;BGC Liquidez;2.504,20;1;Agora;Vendedor;;;;
10:05:50.046;BGC Liquidez;2.504,30;1;ABN;Vendedor;;;;
10:05:49.686;BGC Liquidez;2.504,70;1;ABN;Vendedor;;;;
10:05:49.413;BGC Liquidez;2.504,90;1;Agora;Vendedor;;;;
10:05:35.802;BGC Liquidez;2.504,50;1;ABN;Vendedor;;;;
10:05:26.717;Ideal;2.504,10;1;BTG;Comprador;;;;
10:05:21.098;BGC Liquidez;2.503,80;1;ABN;Vendedor;;;;
10:05:09.672;BGC Liquidez;2.503,90;1;ABN;Vendedor;;;;
10:05:07.848;BGC Liquidez;2.503,90;1;ABN;Vendedor;;;;
10:05:06.920;Agora;2.503,90;2;ABN;Vendedor;;;;
10:05:06.882;BGC Liquidez;2.504,10;1;ABN;Vendedor;;;;
10:05:06.517;Agora;2.504,30;2;ABN;Vendedor;;;;
10:05:06.416;Agora;2.504,60;2;ABN;Vendedor;;;;
10:05:06.416;BGC Liquidez;2.504,60;1;ABN;Vendedor;;;;
10:05:02.200;Agora;2.504,30;1;Agora;Comprador;;;;
10:05:02.200;Agora;2.504,30;1;Agora;Comprador;;;;
10:04:58.729;Agora;2.503,70;2;ABN;Vendedor;;;;
10:04:53.623;Agora;2.503,40;2;ABN;Vendedor;;;;
10:04:53.623;Agora;2.503,50;2;ABN;Vendedor;;;;
10:04:53.623;BGC Liquidez;2.503,50;1;ABN;Vendedor;;;;
10:04:48.832;Agora;2.503,40;1;Agora;Comprador;;;;
10:04:48.377;Agora;2.503,00;2;ABN;Vendedor;;;;
10:04:48.377;BGC Liquidez;2.503,00;1;ABN;Vendedor;;;;
10:04:45.711;BTG;2.502,80;1;ABN;Vendedor;;;;
10:04:45.711;Agora;2.502,80;2;ABN;Vendedor;;;;
10:04:44.335;Ideal;2.503,80;2;Agora;Comprador;;;;
10:04:44.335;Ideal;2.503,80;1;BTG;Comprador;;;;
10:04:43.959;BGC Liquidez;2.503,20;1;Ideal;Vendedor;;;;
10:04:43.959;Agora;2.503,20;2;Ideal;Vendedor;;;;
10:04:34.047;Agora;2.504,00;2;Ideal;Vendedor;;;;
10:04:34.047;Genial;2.504,00;1;Ideal;Vendedor;;;;
10:04:33.945;BGC Liquidez;2.504,30;1;Ideal;Vendedor;;;;
10:04:25.187;Agora;2.505,50;2;Ideal;Vendedor;;;;
10:04:25.186;BGC Liquidez;2.505,40;1;Ideal;Vendedor;;;;
10:04:25.186;Agora;2.505,40;2;Ideal;Vendedor;;;;
10:04:25.186;Agora;2.505,50;2;ABN;Vendedor;;;;
10:04:21.658;Ideal;2.506,60;1;Agora;Comprador;;;;
10:03:58.097;BGC Liquidez;2.506,20;1;ABN;Vendedor;;;;
10:03:58.097;Agora;2.506,20;2;ABN;Vendedor;;;;
10:03:56.884;Agora;2.506,80;1;Ideal;Comprador;;;;
10:03:56.884;BGC Liquidez;2.506,80;1;Ideal;Vendedor;;;;
10:03:56.884;Agora;2.506,80;1;Agora;Vendedor;;;;
10:03:56.883;Agora;2.506,80;1;Agora;Vendedor;;;;
10:03:46.746;Agora;2.507,50;2;Ideal;Vendedor;;;;
10:03:46.746;BGC Liquidez;2.507,60;1;Ideal;Vendedor;;;;
10:03:46.746;Agora;2.507,60;2;Ideal;Vendedor;;;;
10:03:44.154;Ideal;2.508,30;2;Agora;Comprador;;;;
10:03:44.153;Ideal;2.508,10;2;Agora;Comprador;;;;
10:03:44.153;Ideal;2.508,10;1;BTG;Comprador;;;;
10:03:43.571;Agora;2.507,70;2;ABN;Vendedor;;;;
10:03:43.571;BGC Liquidez;2.507,70;1;ABN;Vendedor;;;;
10:03:43.550;Agora;2.507,70;2;Ideal;Vendedor;;;;
10:03:29.705;Agora;2.507,30;2;ABN;Vendedor;;;;
10:03:29.705;UBS;2.507,30;10;ABN;Vendedor;;;;
10:03:27.503;Ideal;2.507,40;2;Agora;Comprador;;;;
10:03:27.503;UBS;2.507,40;6;ABN;Comprador;;;;
10:02:22.342;Ideal;2.506,70;1;BTG;Comprador;;;;
10:02:22.342;Ideal;2.506,70;2;Agora;Comprador;;;;
10:02:21.412;Ideal;2.506,10;2;Agora;Comprador;;;;
10:02:21.412;Ideal;2.506,00;1;Agora;Comprador;;;;
10:02:21.412;Ideal;2.506,00;1;Agora;Vendedor;;;;
10:02:21.412;Ideal;2.506,00;2;Agora;Comprador;;;;
10:02:16.675;Agora;2.506,00;2;Ideal;Vendedor;;;;
10:02:16.675;BGC Liquidez;2.506,10;1;Ideal;Vendedor;;;;
10:02:16.675;BTG;2.506,10;1;Ideal;Vendedor;;;;
10:02:15.870;Agora;2.506,40;2;Ideal;Vendedor;;;;
10:02:15.870;BGC Liquidez;2.506,40;1;Ideal;Vendedor;;;;
10:02:15.861;BTG;2.506,90;1;Genial;Vendedor;;;;
10:02:15.861;Agora;2.507,00;2;Ideal;Vendedor;;;;
10:02:15.861;BTG;2.507,00;1;Ideal;Vendedor;;;;
10:00:37.369;Ideal;2.511,50;2;Agora;Comprador;;;;
10:00:28.043;Ideal;2.511,70;2;Agora;Comprador;;;;
10:00:28.041;Ideal;2.511,10;2;Agora;Comprador;;;;
10:00:28.041;Ideal;2.510,90;2;Agora;Comprador;;;;
10:00:28.041;Ideal;2.510,90;1;BTG;Comprador;;;;
10:00:28.040;Agora;2.510,70;2;Agora;Comprador;;;;
10:00:28.040;Ideal;2.510,60;1;Agora;Comprador;;;;
10:00:28.040;Agora;2.510,60;1;Agora;Comprador;;;;
10:00:28.039;Ideal;2.510,60;1;BTG;Comprador;;;;
10:00:19.344;BTG;2.511,00;1;BTG;Comprador;;;;
10:00:10.816;BGC Liquidez;2.510,80;1;Genial;Vendedor;;;;
10:00:07.518;ABN;2.509,70;2;Agora;Comprador;;;;
10:00:07.518;Ideal;2.509,60;2;Agora;Comprador;;;;
10:00:07.518;Ideal;2.509,60;2;BTG;Comprador;;;;
10:00:04.821;BGC Liquidez;2.509,10;1;UBS;Vendedor;;;;
10:00:02.935;BGC Liquidez;2.509,50;1;UBS;Vendedor;;;;
10:00:02.935;Agora;2.509,50;2;UBS;Vendedor;;;;
10:00:02.258;BGC Liquidez;2.510,40;1;Ideal;Vendedor;;;;
10:00:01.326;BGC Liquidez;2.510,90;1;ABN;Vendedor;;;;
10:00:01.326;Agora;2.510,90;2;ABN;Vendedor;;;;
09:56:48.920;Ideal;2.510,50;1;Agora;Comprador;;;;
09:56:43.694;Agora;2.510,40;1;Ideal;Vendedor;;;;
09:56:43.694;Agora;2.510,40;1;Agora;Vendedor;;;;
09:56:19.796;Agora;2.510,10;1;Ideal;Vendedor;;;;
09:56:19.666;Agora;2.510,10;2;ABN;Vendedor;;;;
09:56:18.789;BTG;2.510,10;1;ABN;Vendedor;;;;
09:56:18.789;Agora;2.510,10;2;ABN;Vendedor;;;;
09:56:03.478;BTG;2.510,50;1;ABN;Vendedor;;;;
09:56:03.478;Agora;2.510,50;2;ABN;Vendedor;;;;
09:55:59.457;Agora;2.510,10;2;ABN;Vendedor;;;;
09:55:57.380;UBS;2.510,20;10;ABN;Vendedor;;;;
